2024-11-07 10:28:22,892 INFO: tPINN_resNet_FFT_ELU
2024-11-07 10:28:22,892 INFO: num of point 200, layer=2, 64, 64, 64, 64, 64, 64, 64, 4,weight of boundary=1
2024-11-07 10:28:22,979 INFO: Epoch 0: New best model saved with Loss 0.10313453525304794
2024-11-07 10:28:28,567 INFO: Epoch 88: loss 0.103271, continuity 0.020027, momentum_u 0.036204, momentum_v 0.039252, energy 0.003953, boundary 0.003836
2024-11-07 10:28:28,631 INFO: Epoch 89: loss 0.103856, continuity 0.020027, momentum_u 0.036298, momentum_v 0.039670, energy 0.003955, boundary 0.003906
2024-11-07 10:28:28,694 INFO: Epoch 90: loss 0.103964, continuity 0.020028, momentum_u 0.036279, momentum_v 0.039400, energy 0.003951, boundary 0.004307
2024-11-07 10:28:28,757 INFO: Epoch 91: loss 0.103273, continuity 0.020029, momentum_u 0.036157, momentum_v 0.039306, energy 0.003951, boundary 0.003829
2024-11-07 10:28:28,820 INFO: Epoch 92: loss 0.103739, continuity 0.020030, momentum_u 0.036240, momentum_v 0.039521, energy 0.003953, boundary 0.003995
2024-11-07 10:28:28,884 INFO: Epoch 93: loss 0.103486, continuity 0.020030, momentum_u 0.036440, momentum_v 0.039027, energy 0.003955, boundary 0.004034
2024-11-07 10:28:28,947 INFO: Epoch 94: loss 0.103331, continuity 0.020030, momentum_u 0.036062, momentum_v 0.039318, energy 0.003950, boundary 0.003969
2024-11-07 10:28:29,010 INFO: Epoch 95: loss 0.103698, continuity 0.020030, momentum_u 0.036383, momentum_v 0.039590, energy 0.003955, boundary 0.003741
2024-11-07 10:28:29,083 INFO: Epoch 96: New best model saved with Loss 0.10309676080942154
2024-11-07 10:28:29,084 INFO: Epoch 96: loss 0.103097, continuity 0.020029, momentum_u 0.035968, momentum_v 0.039391, energy 0.003956, boundary 0.003753
2024-11-07 10:28:29,146 INFO: Epoch 97: loss 0.103453, continuity 0.020028, momentum_u 0.036138, momentum_v 0.039351, energy 0.003953, boundary 0.003983
2024-11-07 10:28:29,210 INFO: Epoch 98: loss 0.103661, continuity 0.020028, momentum_u 0.036187, momentum_v 0.039302, energy 0.003949, boundary 0.004195
2024-11-07 10:28:29,274 INFO: Epoch 99: loss 0.103391, continuity 0.020029, momentum_u 0.036091, momentum_v 0.039327, energy 0.003951, boundary 0.003993
2024-11-07 10:28:29,337 INFO: Epoch 100: loss 0.103733, continuity 0.020030, momentum_u 0.036419, momentum_v 0.039415, energy 0.003950, boundary 0.003920
2024-11-07 10:28:29,401 INFO: Epoch 101: loss 0.103277, continuity 0.020030, momentum_u 0.036188, momentum_v 0.039300, energy 0.003949, boundary 0.003810
2024-11-07 10:28:29,464 INFO: Epoch 102: loss 0.103636, continuity 0.020030, momentum_u 0.036081, momentum_v 0.039615, energy 0.003948, boundary 0.003962
2024-11-07 10:28:29,527 INFO: Epoch 103: loss 0.103183, continuity 0.020030, momentum_u 0.036185, momentum_v 0.039077, energy 0.003952, boundary 0.003940
2024-11-07 10:28:29,591 INFO: Epoch 104: loss 0.103478, continuity 0.020029, momentum_u 0.036223, momentum_v 0.039474, energy 0.003951, boundary 0.003801
2024-11-07 10:28:29,654 INFO: Epoch 105: loss 0.103696, continuity 0.020028, momentum_u 0.036504, momentum_v 0.039360, energy 0.003950, boundary 0.003855
2024-11-07 10:28:29,718 INFO: Epoch 106: loss 0.103442, continuity 0.020028, momentum_u 0.036422, momentum_v 0.039179, energy 0.003954, boundary 0.003859
2024-11-07 10:28:29,780 INFO: Epoch 107: loss 0.103529, continuity 0.020028, momentum_u 0.036012, momentum_v 0.039603, energy 0.003952, boundary 0.003934
2024-11-07 10:28:29,844 INFO: Epoch 108: loss 0.103196, continuity 0.020029, momentum_u 0.036272, momentum_v 0.039272, energy 0.003950, boundary 0.003674
2024-11-07 10:28:29,907 INFO: Epoch 109: loss 0.103619, continuity 0.020029, momentum_u 0.036353, momentum_v 0.039485, energy 0.003946, boundary 0.003806
2024-11-07 10:28:29,970 INFO: Epoch 110: loss 0.103313, continuity 0.020028, momentum_u 0.036219, momentum_v 0.039410, energy 0.003949, boundary 0.003706
2024-11-07 10:28:30,033 INFO: Epoch 111: loss 0.103152, continuity 0.020028, momentum_u 0.036106, momentum_v 0.039284, energy 0.003949, boundary 0.003785
2024-11-07 10:28:30,106 INFO: Epoch 112: New best model saved with Loss 0.10294969379901886
2024-11-07 10:28:30,106 INFO: Epoch 112: loss 0.102950, continuity 0.020027, momentum_u 0.036153, momentum_v 0.039183, energy 0.003948, boundary 0.003639
2024-11-07 10:28:30,169 INFO: Epoch 113: loss 0.103622, continuity 0.020027, momentum_u 0.036245, momentum_v 0.039428, energy 0.003948, boundary 0.003974
2024-11-07 10:28:30,233 INFO: Epoch 114: loss 0.103793, continuity 0.020028, momentum_u 0.036204, momentum_v 0.039507, energy 0.003953, boundary 0.004100
2024-11-07 10:28:30,296 INFO: Epoch 115: loss 0.103660, continuity 0.020029, momentum_u 0.036061, momentum_v 0.039514, energy 0.003949, boundary 0.004108
2024-11-07 10:28:30,360 INFO: Epoch 116: loss 0.103429, continuity 0.020028, momentum_u 0.036001, momentum_v 0.039420, energy 0.003947, boundary 0.004033
2024-11-07 10:28:30,423 INFO: Epoch 117: loss 0.103350, continuity 0.020028, momentum_u 0.036254, momentum_v 0.039464, energy 0.003953, boundary 0.003652
2024-11-07 10:28:30,486 INFO: Epoch 118: loss 0.104260, continuity 0.020028, momentum_u 0.036245, momentum_v 0.039539, energy 0.003954, boundary 0.004493
2024-11-07 10:28:30,552 INFO: Epoch 119: loss 0.103212, continuity 0.020029, momentum_u 0.036091, momentum_v 0.039263, energy 0.003948, boundary 0.003881
2024-11-07 10:28:30,616 INFO: Epoch 120: loss 0.103566, continuity 0.020030, momentum_u 0.036248, momentum_v 0.039550, energy 0.003945, boundary 0.003793
2024-11-07 10:28:30,678 INFO: Epoch 121: loss 0.103353, continuity 0.020030, momentum_u 0.035888, momentum_v 0.039550, energy 0.003950, boundary 0.003935
2024-11-07 10:28:30,742 INFO: Epoch 122: loss 0.103020, continuity 0.020029, momentum_u 0.036045, momentum_v 0.039257, energy 0.003949, boundary 0.003740
2024-11-07 10:28:30,805 INFO: Epoch 123: loss 0.103494, continuity 0.020028, momentum_u 0.036188, momentum_v 0.039197, energy 0.003946, boundary 0.004134
2024-11-07 10:28:30,868 INFO: Epoch 124: loss 0.103231, continuity 0.020028, momentum_u 0.036254, momentum_v 0.039271, energy 0.003953, boundary 0.003725
2024-11-07 10:28:30,932 INFO: Epoch 125: loss 0.104800, continuity 0.020028, momentum_u 0.036252, momentum_v 0.039730, energy 0.003956, boundary 0.004834
2024-11-07 10:28:30,995 INFO: Epoch 126: loss 0.103947, continuity 0.020028, momentum_u 0.036116, momentum_v 0.039608, energy 0.003939, boundary 0.004257
2024-11-07 10:28:31,059 INFO: Epoch 127: loss 0.103348, continuity 0.020028, momentum_u 0.036118, momentum_v 0.039406, energy 0.003948, boundary 0.003848
2024-11-07 10:28:31,123 INFO: Epoch 128: loss 0.103647, continuity 0.020028, momentum_u 0.036045, momentum_v 0.039381, energy 0.003953, boundary 0.004239
2024-11-07 10:28:31,186 INFO: Epoch 129: loss 0.103626, continuity 0.020028, momentum_u 0.036404, momentum_v 0.039320, energy 0.003949, boundary 0.003925
2024-11-07 10:28:31,249 INFO: Epoch 130: loss 0.104110, continuity 0.020027, momentum_u 0.036455, momentum_v 0.039527, energy 0.003946, boundary 0.004154
2024-11-07 10:28:31,312 INFO: Epoch 131: loss 0.103658, continuity 0.020028, momentum_u 0.036265, momentum_v 0.039468, energy 0.003953, boundary 0.003945
2024-11-07 10:28:31,376 INFO: Epoch 132: loss 0.103492, continuity 0.020027, momentum_u 0.036204, momentum_v 0.039282, energy 0.003951, boundary 0.004028
2024-11-07 10:28:31,439 INFO: Epoch 133: loss 0.103562, continuity 0.020027, momentum_u 0.036102, momentum_v 0.039238, energy 0.003949, boundary 0.004246
2024-11-07 10:28:31,502 INFO: Epoch 134: loss 0.104028, continuity 0.020026, momentum_u 0.036161, momentum_v 0.039425, energy 0.003952, boundary 0.004464
2024-11-07 10:28:31,566 INFO: Epoch 135: loss 0.103224, continuity 0.020026, momentum_u 0.035983, momentum_v 0.039599, energy 0.003944, boundary 0.003671
2024-11-07 10:28:31,639 INFO: Epoch 136: New best model saved with Loss 0.10294699668884277
2024-11-07 10:28:31,640 INFO: Epoch 136: loss 0.102947, continuity 0.020027, momentum_u 0.035925, momentum_v 0.039269, energy 0.003944, boundary 0.003783
2024-11-07 10:28:31,703 INFO: Epoch 137: loss 0.103391, continuity 0.020028, momentum_u 0.036352, momentum_v 0.039196, energy 0.003948, boundary 0.003867
2024-11-07 10:28:31,766 INFO: Epoch 138: loss 0.103021, continuity 0.020030, momentum_u 0.036013, momentum_v 0.039277, energy 0.003943, boundary 0.003758
2024-11-07 10:28:31,830 INFO: Epoch 139: loss 0.103914, continuity 0.020030, momentum_u 0.036122, momentum_v 0.039549, energy 0.003941, boundary 0.004272
2024-11-07 10:28:31,894 INFO: Epoch 140: loss 0.103661, continuity 0.020029, momentum_u 0.036198, momentum_v 0.039331, energy 0.003952, boundary 0.004151
2024-11-07 10:28:31,956 INFO: Epoch 141: loss 0.103291, continuity 0.020027, momentum_u 0.036217, momentum_v 0.039301, energy 0.003945, boundary 0.003801
2024-11-07 10:28:32,020 INFO: Epoch 142: loss 0.103441, continuity 0.020027, momentum_u 0.036058, momentum_v 0.039262, energy 0.003943, boundary 0.004151
2024-11-07 10:28:32,083 INFO: Epoch 143: loss 0.104066, continuity 0.020029, momentum_u 0.036095, momentum_v 0.039490, energy 0.003950, boundary 0.004503
2024-11-07 10:28:32,146 INFO: Epoch 144: loss 0.103765, continuity 0.020030, momentum_u 0.036154, momentum_v 0.039502, energy 0.003944, boundary 0.004135
2024-11-07 10:28:32,209 INFO: Epoch 145: loss 0.103692, continuity 0.020031, momentum_u 0.035943, momentum_v 0.039663, energy 0.003939, boundary 0.004116
2024-11-07 10:28:32,272 INFO: Epoch 146: loss 0.103497, continuity 0.020031, momentum_u 0.035942, momentum_v 0.039364, energy 0.003947, boundary 0.004213
2024-11-07 10:28:32,336 INFO: Epoch 147: loss 0.103308, continuity 0.020031, momentum_u 0.036114, momentum_v 0.039249, energy 0.003949, boundary 0.003967
2024-11-07 10:28:32,399 INFO: Epoch 148: loss 0.104144, continuity 0.020030, momentum_u 0.036153, momentum_v 0.039548, energy 0.003940, boundary 0.004473
2024-11-07 10:28:32,462 INFO: Epoch 149: loss 0.103007, continuity 0.020031, momentum_u 0.036213, momentum_v 0.039125, energy 0.003943, boundary 0.003695
2024-11-07 10:28:32,525 INFO: Epoch 150: loss 0.103148, continuity 0.020030, momentum_u 0.035885, momentum_v 0.039265, energy 0.003949, boundary 0.004020
2024-11-07 10:28:32,588 INFO: Epoch 151: loss 0.104428, continuity 0.020027, momentum_u 0.036259, momentum_v 0.039625, energy 0.003942, boundary 0.004577
2024-11-07 10:28:32,652 INFO: Epoch 152: loss 0.103164, continuity 0.020026, momentum_u 0.036342, momentum_v 0.039292, energy 0.003946, boundary 0.003558
2024-11-07 10:28:32,716 INFO: Epoch 153: loss 0.103720, continuity 0.020026, momentum_u 0.036000, momentum_v 0.039460, energy 0.003948, boundary 0.004285
2024-11-07 10:28:32,779 INFO: Epoch 154: loss 0.103607, continuity 0.020026, momentum_u 0.036367, momentum_v 0.039239, energy 0.003941, boundary 0.004033
2024-11-07 10:28:32,843 INFO: Epoch 155: loss 0.103649, continuity 0.020027, momentum_u 0.036429, momentum_v 0.039342, energy 0.003944, boundary 0.003906
2024-11-07 10:28:32,906 INFO: Epoch 156: loss 0.104504, continuity 0.020028, momentum_u 0.036343, momentum_v 0.039656, energy 0.003947, boundary 0.004530
2024-11-07 10:28:32,970 INFO: Epoch 157: loss 0.104358, continuity 0.020027, momentum_u 0.036207, momentum_v 0.039799, energy 0.003940, boundary 0.004386
2024-11-07 10:28:33,033 INFO: Epoch 158: loss 0.103593, continuity 0.020028, momentum_u 0.036180, momentum_v 0.039490, energy 0.003943, boundary 0.003951
2024-11-07 10:28:33,097 INFO: Epoch 159: loss 0.104084, continuity 0.020029, momentum_u 0.036258, momentum_v 0.039652, energy 0.003947, boundary 0.004199
2024-11-07 10:28:33,160 INFO: Epoch 160: loss 0.103763, continuity 0.020029, momentum_u 0.036460, momentum_v 0.039454, energy 0.003939, boundary 0.003880
